period,accountsPayable,accruedExpenses,additionalPaidInCapital,cashDuefromBanks,commonStockTotal,customerLiabilityAcceptances,deferredIncomeTax,goodwillNet,intangiblesNet,longTermDebt,longTermInvestments,minorityInterest_x,netLoans,otherAssetsTotal,otherCurrentliabilitiesTotal,otherEarningAssetsTotal,otherEquityTotal,otherLiabilitiesTotal,otherLongTermAssetsTotal,propertyPlantEquipmentTotalNet,retainedEarnings,tangibleBookValueperShare,totalAssets,totalCommonSharesOutstanding,totalDebt,totalDeposits,totalEquity,totalLiabilities,totalLiabilitiesShareholdersEquity,totalLongTermDebt,totalShortTermBorrowings,unrealizedGainLoss,dilutedAverageShares,dilutedEPS,interestIncomeBank,loanLossProvision,minorityInterest_y,netIncome,netIncomeAfterTaxes,netIncomeBeforeTaxes,netInterestIncAfterLoanLossProv,netInterestIncome,nonInterestExpenseBank,nonInterestIncomeBank,provisionforIncomeTaxes,totalAdjustmentstoNetIncome,totalInterestExpense,capitalExpenditures,cashInterestPaid,cashTaxesPaid,cashfromFinancingActivities,cashfromInvestingActivities,cashfromOperatingActivities,changesinWorkingCapital,depreciationDepletion,financingCashFlowItems,foreignExchangeEffects,issuanceRetirementofDebtNet,issuanceRetirementofStockNet,netChangeinCash,netIncomeStartingLine,nonCashItems,otherInvestingCashFlowItemsTotal,totalCashDividendsPaid,ticker,market,accountsReceivableTradeNet,accumulatedDepreciationTotal,cashEquivalents,cashandShortTermInvestments,currentPortofLTDebtCapitalLeases,noteReceivableLongTerm,notesPayableShortTermDebt,otherCurrentAssetsTotal,otherReceivables,prepaidExpenses,propertyPlantEquipmentTotalGross,totalCurrentAssets,totalCurrentLiabilities,totalInventory,totalReceivablesNet,costofRevenueTotal,depreciationAmortization,gainLossonSaleofAssets,grossProfit,interestExpIncNetOperatingTotal,interestIncExpNetNonOperatingTotal,operatingIncome,otherNonOperatingIncExpNet,otherOperatingExpensesTotal,revenue,sellingGeneralAdminExpensesTotal,totalOperatingExpense,unusualExpenseIncome,cash,shortTermInvestments,treasuryStockCommon,insuranceReceivables,policyLiabilities,amortizationofPolicyAcquisitionCosts,lossesBenefitsandAdjustmentsTotal,netInvestmentIncome,otherRevenueTotal,totalPremiumsEarned,cashPayments,cashReceipts,researchDevelopment,minorityInterest,payableAccrued,amortization,deferredTaxes,deferredPolicyAcquisitionCosts,realizedUnrealizedGainsLosses,otherBearingLiabilitiesTotal,totalPreferredSharesOutstanding,fuelExpense,eSOPDebtGuarantee,equityInAffiliates
2019-06-30,6129,,3236.0,,25.0,,231,2469.0,2982.0,24464,611,41,,,5279,,-1944,5000,833,7841.0,6672.0,1.76928,49418.0,1350.8342,24897.0,,7841.0,41577.0,49418.0,24897.0,,,1353.0,0.29099,,,-12,371.0,383.0,506.0,,,,,123.0,,,-210,,,6.0,-767.0,625.0,-125.0,309,653,23,-325,-45.0,-113.0,383.0,45.0,-557.0,-277,CNHI.MI,MI,471,,3659.0,3766.0,,,0.0,687,21415.0,119.0,,34682.0,11408.0,8224,21886,6146,110.0,,1431,0.0,-50,556.0,,26,7577.0,538,875.0,30,,107,-148.0,,,,,,,,,,171.0,,,,13,,,,388.05153,,,
2020-06-30,233.8,13.3,,,58.1,,388.5,1419.8,1050.0,759.3,26.1,0.6,,,199.2,,-174.9,254.6,60.4,572.8,2331.7,-0.22444,4990.0,1135.72928,1685.1,,2214.9,2775.1,4990.0,838.8,,,1216.66667,0.07374,,,0.2,73.0,72.8,101.0,,,,,28.2,0.0,,-28.3,9.6,80.0,187.4,-123.6,28.4,-133.5,39.4,-4.7,-9.5,351.0,-96.0,82.7,103.0,19.5,-95.3,-62.9,CPR.MI,MI,282.2,-485.2,277.4,795.7,596.9,18.9,249.4,0.9,67.30000000000001,,1058.0,1842.0,1292.6,695.9,349.5,315.8,17.4,,452.9,,-17.8,102.6,16.2,4.6,768.7,305.1,350.3,23.2,509.7,8.6,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,242.1,8.7,,,58.1,,384.5,1387.3,1085.3,598.7,2.2,1.9,,,276.8,,-47.3,230.8,47.1,580.8,2373.5,-0.07692,4836.2,1147.8958,1307.1,,2384.3,2451.9,4836.2,680.8,,,1172.26822,0.16495,,,0.0,185.6,185.6,200.9,,,,,15.3,,,-65.8,23.1,36.199999999999996,-339.9,20.3,257.2,10.299999999999997,37.0,-41.0,-2.0,-258.7,-40.199999999999996,-64.4,214.60000000000002,-4.700000000000001,86.1,0.0,CPR.MI,MI,316.8,-463.3,199.0,712.5,595.4,21.1,30.9,0.2,63.39999999999998,,1044.2,1712.4,1153.9,619.5,380.2,399.0,15.1,,595.3,,-15.4,214.6,1.7,4.6,994.3,352.6,380.70000000000005,8.4,505.4,8.1,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,195.4,20.0,,,58.1,,374.8,1333.1,1058.3,1228.7,121.8,0.0,,,223.9,,-109.3,270.6,52.5,524.8,2289.7,-0.13276,4866.6,1151.7365,1543.4,,2238.5,2628.1,4866.6,1305.0,,,1228.0,0.10442,,,0.0,122.8,122.8,153.7,,,,,30.9,,,-26.2,8.0,9.1,66.7,-16.0,105.8,-88.3,34.8,-13.3,-1.6,144.4,-7.1,154.9,171.7,-12.4,10.2,-57.3,CPR.MI,MI,284.1,-407.4,280.9,772.5,233.8,27.2,4.6,1.7,62.0,,932.0,1748.9,677.7,628.6,346.1,322.3,14.2,,525.9,,-14.4,171.7,-3.6,1.9,848.2,331.3,354.2,6.8,487.9,3.7,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,55.733,,18.155,,55.948,,7.135,164.681,205.598,,0.027,0.0,,,61.934,,103.46,60.849,34.1,128.385,752.909,8.73039,1063.552,54.79066,29.278,,848.623,214.929,1063.552,24.466,,,55.16189,1.72012,,,0,91.748,91.748,107.21,,,,,15.462,,,-55.79,,42.612,-25.482,-20.125999999999998,61.56999999999999,-179.957,58.972,43.334,0.387,-26.601,7.016,16.349000000000004,175.735,6.82,35.664,-49.231,DIA.MI,MI,132.513,,157.552,202.14,4.812,,0.0,24.981,0.0,,,530.761,122.479,171.127,132.513,110.647,3.345,,245.415,0.158,0.043,107.665,-0.498,0.509,356.062,108.772,137.75,3.666,,44.588,-81.849,,,,,,,,,,21.3,,,,,,,,,,,
2019-06-30,52.101,,18.155,,55.948,,5.424,163.354,208.677,,0.027,0.002,,,55.661,,101.489,55.279,28.942,125.284,656.964,6.85515,987.654,54.72266,72.024,,747.163,240.491,987.654,24.861,,,54.67248,1.54955,,,0,83.987,83.987,109.077,,,,,25.09,,,-25.533,,20.612,-10.568999999999996,-14.838,44.721000000000004,-62.437,29.06,16.676000000000002,0.651,18.555,3.365,19.965,83.987,-5.889,10.695,-49.165,DIA.MI,MI,136.264,,90.068,134.058,47.163,,0.0,18.493,0.0,5.071,,461.37,154.925,167.484,136.264,106.981,2.851,,243.276,-0.17,-0.575,110.196,-0.544,3.35,350.257,105.648,133.08,0.949,,43.99,-85.393,,,,,,,,,,20.452,,,,,,,,,,,
2020-06-30,9348,,,,10167.0,,8160.0,14115,17265.0,53623,7216,14188,,,22165,,,20397,14313,78418.0,19014.0,-0.21643,166995.0,10165.13079,63557.0,,29180.0,137815.0,166995.0,53623.0,,,10165.13079,0.19511,,,-456,1947.0,2403.0,3437.0,,,,,1034.0,,,-1957,1859.0,891.0,616.0,-2296.0,-11.0,-4667.0,2098,1508,-87,-445,,-1778.0,949.0,1609.0,-339.0,-447,ENEL.MI,MI,11481,,5840.0,10168.0,2738.0,401,7196.0,9949.0,1040.0,,,35267.0,41447.0,2629,12521,12853,3465,,,601,-1136,4543.0,30,234,32520.0,10824,15124.0,,,4328,-1.0,,,,,,,,,,,,,,,,,,,,,
2020-03-31,11043,647.0,7487.0,,10167.0,,,14146,,54595,7425,14968,,,24848,,-7230.0,28878,8541,95938.0,20432.0,1.64376,174201.0,10165.13079,62962.0,,30855.0,143346.0,174201.0,54595.0,,,10391.66667,0.12,,,-440,1247.0,1687.0,2488.0,,,,,801.0,,,-1870,,,-1322.0,-1823.0,2053.0,-1814.0,1367,472,-287,388,,-1379.0,2488.0,12.0,47.0,-2182,ENEL.MI,MI,12527,,7642.0,22613.0,8367.0,6400,0.0,,4052.0,,,41751.0,44905.0,2559,16579,8433,1599,,,792,-639,3109.0,18,642,13230.0,4657,8443.0,,,14971,-1.0,,,,,,6755.0,,,,,,,,,,,,,753.0,,
2019-12-31,12960,,7487.0,,10167.0,,8314.0,14241,19089.0,54174,7753,16561,,,20202,,-6602.0,21512,13344,79809.0,19326.0,-0.2905,171426.0,10165.13079,61500.0,,30377.0,141049.0,171426.0,54174.0,,,10165.98376,0.19002,,,-624,-41.0,583.0,425.0,,,,,-158.0,,,-2666,4235.0,1850.0,1513.0,-2755.0,3580.0,-2543.0,1393,257,-54,1335,-9.0,2284.0,2122.0,2608.0,-89.0,-70,ENEL.MI,MI,13249,,9029.0,13334.0,3409.0,487,3917.0,7180.0,409.0,,,36703.0,40488.0,2531,13658,13689,2893,,,840,-1175,1665.0,-65,3404,24361.0,12849,23021.0,3035.0,,4305,-1.0,,,,,,14014.0,,,,,,,,,,,,,,,
2019-09-30,11252,602.0,7496.0,,10167.0,,8616.0,14297,,52531,6641,16962,,,18497,,-6388.0,21925,9469,97383.0,19594.0,1.63003,169960.0,10166.67995,61237.0,,30869.0,139091.0,169960.0,52531.0,,,10154.14011,-0.13807,,,-52,-1402.0,-1350.0,-1697.0,,,,,-347.0,,,-2629,,,344.0,-2348.0,3052.0,519.0,4942,1077,-53,981,-1.0,995.0,-1697.0,-712.0,281.0,-1713,ENEL.MI,MI,13274,,6753.0,15073.0,8706.0,6422,0.0,,4516.0,,,35748.0,39057.0,2885,17790,7175,5316,,,-14,-779,-1014.0,96,617,13961.0,4995,11972.0,,,8320,,,,,,,4172.0,,,,,,,,,,,,,1058.0,,
2019-06-30,10941,,7496.0,,10167.0,,8681.0,14300,19191.0,51572,7966,16236,,,21396,,-6026.0,21399,12776,80192.0,20952.0,-0.08872,170508.0,10166.67995,59266.0,,32589.0,137919.0,170508.0,51572.0,,,10166.67995,0.25396,,,-678,2215.0,2893.0,3887.0,,,,,994.0,,,-2092,1767.0,589.0,-2911.0,-2088.0,2241.0,-2638.0,1924,-439,-4,-2055,,-2762.0,1616.0,1339.0,4.0,-417,ENEL.MI,MI,13691,,5747.0,10925.0,3366.0,378,4328.0,7256.0,776.0,,,35705.0,40031.0,3057,14467,18458,2854,,,-104,-1228,5213.0,-98,1315,30065.0,10762,15320.0,493.0,,5178,,,,,,,8926.0,,,,,,,,,,,,,,,
2020-06-30,12525,,,,4005.0,,6018,,3086.0,22746,9557,72,,,7518,,7047,17155,6460,63912.0,28296.0,9.98754,115085.0,3572.54965,33030.0,,38767.0,76318.0,115085.0,27469.0,,,3572.5,-0.69657,,,-1,-4406.0,-4405.0,-3287.0,,,,,1118.0,,,-978,257,334,1609.0,-109.0,1404.0,-113.0,1977,-3.0,-18,3146,,2886.0,-4405.0,3945.0,869.0,-1534.0,ENI.MI,MI,10700,,6527.0,12569.0,2437.0,180.0,3124.0,3660,803.0,,,31890.0,25604.0,4158,11503,5517,1977,,2640,,-607,-2680.0,,-135,8157.0,827,5320.0,2651,,6042,-581,,,,,,,,,,,,,,,,,,,,,
2020-03-31,13778,,,,4005.0,,5270,,3207.0,19698,10238,108,,,8921,,7787,16621,6332,67620.0,34466.0,11.7759,120006.0,3572.54965,30031.0,,45277.0,74729.0,120006.0,24506.0,,,3572.5,-0.62446,,,-2,-2929.0,-2927.0,-2393.0,,,,,534.0,,,-1590,277,738,-701.0,-2632.0,975.0,-18.0,1880,,5,-701,,-2353.0,-2927.0,2040.0,-1042.0,,ENI.MI,MI,12695,,3641.0,10243.0,3421.0,177.0,2104.0,4307,1384.0,,,32432.0,28224.0,3803,14079,11669,1880,,2204,,-1298,-1095.0,,52,13873.0,888,3299.0,479,,6602,-981,,,,,,,,,,,,,,,,,,,,,
2019-12-31,10480,1411.0,,,4005.0,,4920,1265.0,1794.0,18910,10073,61,,,11256,,8017,17307,5749,67541.0,36798.0,12.53447,123440.0,3572.54965,30166.0,,47839.0,75601.0,123440.0,23669.0,,,3583.63681,-0.0119,,,-3,-1368.0,-1365.0,1403.0,,,,,2768.0,,,-2241,196,1332,150.0,-2297.0,3725.0,-396.0,2213,-2.0,-17,330,-178.0,1561.0,-1889.0,3797.0,-56.0,0.0,ENI.MI,MI,8519,-130623.0,5994.0,12754.0,4045.0,2109.0,2452.0,3206,5696.0,,192815.0,34909.0,29644.0,4734,14215,16174,4280,,16727,,-191,1698.0,-104.0,553,32901.0,8305,15029.0,1891,,6760,-981,,,,,,,,,,,,,,,,,,,,,
2019-09-30,14393,1866.0,,,4005.0,,4428,,3189.0,18875,11529,58,,,4812,,8406,15433,6074,69266.0,39812.0,13.39131,122346.0,3601.14013,29943.0,,51413.0,70933.0,122346.0,23833.0,,,3486.66667,0.15634,,,-1,523.0,524.0,1834.0,,,,,1310.0,,,-1899,347,1220,-3406.0,-4786.0,2049.0,-1918.0,2067,0.0,22,-1687,-176.0,-6121.0,524.0,1376.0,-2887.0,-1543.0,ENI.MI,MI,13309,,4433.0,11216.0,3607.0,,2503.0,1951,1133.0,,,32288.0,27181.0,4679,14442,12183,2067,,4503,,-43,1877.0,,-266,16686.0,791,2626.0,34,,6783,-810,,,,,,,,,,,,,,,,,,,,,
2019-06-30,10679,2311.0,,,4005.0,,4379,1285.0,1869.0,18956,7254,57,,,10369,,6925,15117,5634,66918.0,40652.0,13.27219,124883.0,3601.14013,31022.0,,50949.0,73934.0,124883.0,23808.0,,,3603.64498,0.50564,,,-4,1516.0,1520.0,4343.0,,,,,2823.0,,,-1997,256,1363,-2145.0,-2070.0,4515.0,43.0,1959,-4.0,-6,-620,-46.0,294.0,425.0,2088.0,-73.0,-1475.0,ENI.MI,MI,9416,-127100.0,10554.0,17224.0,4940.0,2039.0,2274.0,3029,5646.0,,188530.0,39884.0,30573.0,4569,15062,19896,3826,,17084,-30.0,-390,4753.0,-20.0,-81,36980.0,8145,12331.0,471,,6670,-633,,,,,,,,,,,,,,,,,,,,,
2019-12-31,27611,7320,,,2.0,,2062,14735,20332.0,40851,20064,27534,,,8045,,-218,41983,2966,36710.0,15553.0,-86.5417,172611.0,231.58779,43031.0,,15025.0,157586.0,172611.0,43031.0,,-43,231.59022,3.08582,,,-1396,627.0,2063.0,3011.0,,,,,948.0,-1,,-6302,,,-2013.0,-4886.0,7166.0,2274.0,3576,-7,128,-1837,-154,395.0,2062.0,-1462.0,1416.0,-15,EXO.MI,MI,2582,,,21991.0,,,0.0,8585,25307.0,1282.0,,77804.0,42976.0,18057,27889,63401,,,11434,-88,-1196,3702.0,505,-65,74835.0,4828,7732.0,71,11530,10461,-269,,,,,,,,,,2986.0,,,,716,,,,,,,
2019-06-30,27686,5734,,,2.0,,1417,14499,19912.0,43242,19633,26281,,,10815,,-282,41744,2729,35843.0,14960.0,-86.39759,173396.0,231.76572,45332.0,,14387.0,159009.0,173396.0,45332.0,,-35,232.33157,-6.60835,,,-4466,2426.0,2922.0,3809.0,,,,,887.0,1,,-3988,,,-3422.0,1438.0,5274.0,102.0,3543,323,114,-777,-368,3404.0,2923.0,-1606.0,5426.0,-2600,EXO.MI,MI,3007,,,21803.0,,,0.0,8877,25663.0,,,80780.0,44235.0,21430,28670,57616,,,11304,-151,-804,4479.0,134,79,68920.0,4586,6825.0,10,13122,8681,-258,,,,,,,,,,2301.0,,,,312,,,,,,,
2020-03-31,664.239,,,,2.573,,91.715,785.182,858.01,2069.55,36.816,5.793,,,9.981,,34.346,1124.825,61.328,1140.055,1492.79,-0.45643,5567.894,248.63025,2141.632,,1529.709,4038.185,5567.894,2141.632,,,185.578,0.89452,,,0.232,166.004,165.772,207.215,,,,,41.443,,,-174.013,12.589,1.568,-108.565,-173.797,263.09,-54.157,96.578,,1.667,21.228,-129.793,-17.605,207.215,13.454,0.216,,RACE.MI,MI,1241.815,,880.341,882.458,,,0.0,143.04,15.214999999999918,,,2686.503,674.22,403.975,1257.03,450.812,41.72,,481.385,-1.276,-13.076,220.291,,2.13,932.197,79.003,261.09399999999994,,,2.117,,,,,,,,,,,139.517,,,,,,,,,,,
2019-12-31,711.539,114.237,,,2.573,,82.208,785.182,837.938,2029.241,38.716,5.998,,,651.778,,25.997,309.585,73.683,1069.652,1452.72,-0.57045,5446.372,248.63024,2089.737,,1481.29,3965.082,5446.372,2089.737,,,186.158,0.90016,,,1.486,167.572,166.086,209.586,,,,,43.5,,,-252.70999999999998,13.714000000000002,9.205999999999996,-78.44400000000002,-250.50399999999996,357.29100000000005,4.283000000000001,114.21900000000002,0.0,-1.794,5.02000000000001,-83.464,26.548999999999992,209.586,29.202999999999996,2.2059999999999995,0.0,RACE.MI,MI,1197.887,,897.946,901.226,,,0.0,100.959,21.077999999999975,,,2641.201,1477.554,420.051,1218.965,437.861,45.71,,489.78,-1.121,-9.989,219.575,,1.645,927.641,87.752,270.20500000000004,,,3.28,,,,,,,,,,,136.219,,,,,,,,,,,
2019-09-30,607.794,,,,2.573,,62.815,785.182,778.651,2045.972,36.91,7.494,,,26.461,,19.918,1140.529,63.329,996.116,1364.355,-0.71018,5340.08,249.2139,2108.141,,1386.846,3953.234,5340.08,2108.141,,,187.302,0.89615,,,-1.104,167.851,168.955,211.195,,,,,42.24,,,-144.986,12.079999999999998,10.026000000000002,-146.20499999999998,-144.00400000000002,278.077,-47.403999999999996,83.56800000000001,0.0,2.324,18.601999999999997,-153.25500000000002,-9.807999999999993,211.195,30.718,0.9820000000000002,-11.551999999999992,RACE.MI,MI,1230.825,,871.399,876.439,,,0.0,110.931,70.84899999999993,,,2679.892,634.255,390.848,1301.674,425.457,32.953,,489.857,-1.011,-15.629,226.824,,5.517,915.314,96.153,263.033,,,5.04,,,,,,,,,,,129.421,,,,,,,,,,,
2019-06-30,686.327,,,,2.573,,65.632,785.182,736.071,1984.651,35.119,6.348,,,23.647,,28.558,1071.089,70.612,977.184,1345.604,-0.57743,5277.97,250.27733,2048.192,,1376.735,3901.235,5277.97,2048.192,,,188.207,0.9676,,,-0.966,182.11,183.076,228.844,,,,,45.768,,,-172.774,6.926,10.189,-291.17,-172.076,286.31300000000005,-39.653999999999996,75.74999999999999,-2.12,-4.257,-8.598000000000006,-99.34,-181.19,228.84400000000002,21.373,0.698,-181.112,RACE.MI,MI,1182.598,,881.205,885.804,,,0.0,116.213,88.24800000000005,,,2673.802,709.974,400.939,1270.846,480.385,30.171,,503.213,-0.422,-9.75,238.594,,4.271,983.598,90.601,264.619,,,4.599,,,,,,,,,,,139.998,,,,,,,,,,,
2020-03-31,20498,2404,,,20.0,,1879,11341,15811.0,6626,2284,135,,,13603,,-201,16398,2389,28511.0,26561.0,-0.38011,95515.0,2017.85111,14213.0,,26385.0,69130.0,95515.0,7941.0,,5,1568.001,-0.3037,,,-2,-1696.0,-1145.0,-869.0,,,,,276.0,,,-2327,,,1324.0,-1379.0,-2835.0,-3496.0,1335,0,-7,1324,,-2897.0,-1694.0,286.0,948.0,0,FCA.MI,MI,1791,,12134,13289.0,6204,2133,68.0,1947,4095.0,556,,33046.0,42777.0,11368,5886,18546,318,,2021,-47,-131,-682.0,-56,,20567.0,1439,2703.0,968,,1155,,,,,,,,,,,25.0,,,,734,,,,,,,
2019-12-31,21616,3080,,,20.0,,1628,11065,15639.0,6745,2349,138,,,13782,,267,16362,2981,28608.0,28245.0,0.92742,98044.0,1976.46104,12901.0,,28537.0,69507.0,98044.0,8025.0,,5,1571.672,1.00119,,,-2,1536.0,1578.0,1930.0,,,,,352.0,,,-2903,,,-2090.0,-2894.0,4351.0,1506.0,1365,0,-327,-2090,,-960.0,1578.0,-493.0,9.0,0,FCA.MI,MI,2064,,15014,15684.0,4725,2470,151.0,2002,4936.0,524,,34932.0,43354.0,9722,7000,25126,331,,4517,-58,-139,2145.0,-76,,29643.0,1764,2372.0,-26,,670,,,,,,,,,,,361.0,,,,395,,,,,,,
2019-09-30,21585,3123,,,19.0,,1303,11425,15394.0,6897,2443,135,,,14971,,791,16803,2612,28287.0,26662.0,0.32988,100476.0,1976.46104,15085.0,,27471.0,73005.0,100476.0,8188.0,,-1,1567.466,0.47175,,,0,-179.0,-179.0,261.0,,,,,440.0,,,-2152,,,-51.0,-2168.0,2343.0,-286.0,1339,0,444,-51,0.0,568.0,-179.0,1185.0,-16.0,0,FCA.MI,MI,2211,,15974,16449.0,6711,2325,186.0,2259,5212.0,385,,37990.0,46576.0,11474,7423,23225,331,,4097,-63,-200,536.0,-75,,27322.0,1594,3561.0,1387,,475,,,,,,,,,,,312.0,,,,284,,,,,,,
2019-06-30,21467,3127,,,19.0,,1050,10934,15413.0,6907,2387,134,,,15112,,292,16166,2648,27750.0,26813.0,0.39265,99152.0,1976.32025,14973.0,,27123.0,72029.0,99152.0,8139.0,,-1,1570.18,0.5934,,,-2,4650.0,793.0,1110.0,,,,,317.0,,,-1954,,,-2875.0,3043.0,4189.0,2520.0,1358,373,-136,-197,0.0,4221.0,793.0,-613.0,4997.0,-3051,FCA.MI,MI,2399,,15406,16012.0,6537,2329,297.0,2437,5021.0,401,,37691.0,46540.0,11421,7420,23118,349,,3623,-94,-182,1366.0,-74,,26741.0,1520,2257.0,160,,606,,,,,,,,,,,322.0,,,,131,,,,,,,
2019-12-31,,4.81,1.934,914.2762999999999,200.941,,,89.602,37.492,,,,3679.829,342.309,11.437,22668.33689,500.0,549.665,23.444,150.068,678.607,2.06419,28022.907,608.17615,304.842,25769.669,1382.484,26640.423,28022.907,67.325,237.517,1.002,609.65777,0.25662,147.844,,,154.251,154.251,190.411,139.51,139.51,-303.293,354.194,36.16,,8.334,-56.79499999999999,,,291.249,-56.79499999999999,-875.011,-1053.614,12.354000000000001,300,12.824,,6.445,-627.733,154.251,11.998,0.0,-15.196000000000026,FBK.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,4.661,1.934,1183.0846999999999,200.941,,0.629,89.602,8.76,,,,3408.661,270.566,64.15,20576.80141,200.0,491.193,3.3,141.767,532.005,1.36506,25834.653,607.52966,310.539,24035.803,927.678,24906.975,25834.653,62.738,247.801,-7.202,608.82107,0.21536,150.064,,,134.114,134.114,193.075,141.767,141.767,-276.783,328.091,58.961,,8.297,-72.798,,,-189.082,-72.798,-196.654,-346.364,10.51,0,1.619,,0.332,-456.915,134.114,5.086,0.0,-189.414,FBK.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2020-03-31,1228.0,,,,1471.9,,150.2,814.6,3794.3,3471.8,310.3,206.2,,,1611.4,,,677.1,230.5,2065.5,1416.1,-1.16634,10726.7,1475.46423,3965.8,,2888.0,7838.7,10726.7,3541.1,,,1472.61875,0.08427,,,-5.9,124.4,130.3,183.0,,,,,52.7,,,-95.0,39.6,6.9,99.9,-132.1,170.8,-157.8,106.8,-1.2,,109.0,-7.9,138.6,183.0,38.8,-37.1,,HER.MI,MI,2186.0,,502.6,575.3,424.7,,0.0,578.5,34.90000000000009,,,3511.5,3264.1,136.8,2220.9,1028.6,137.5,,1027.2,,-28.7,211.7,,-96.5,2055.8,774.5,815.5,,,72.7,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1391.8,495.8,,,1474.8,,154.5,812.9,3780.2,3456.3,281.2,201.5,,,777.4,,,676.5,215.9,2087.2,1330.1,-1.20952,10363.3,1475.46423,3857.3,,2808.5,7554.8,10363.3,3532.4,,,1474.87763,0.1074,,,-8.6,219.5,228.1,284.1,,,,,56.0,,,-190.20000000000005,33.8,75.39999999999999,-383.90000000000003,-194.60000000000002,206.0,-93.0,131.2,-100.60000000000001,,-285.7,5.300000000000001,-372.5,189.70000000000005,-21.900000000000006,-4.399999999999999,-2.9000000000000057,HER.MI,MI,2065.3,-2263.7,364.0,434.1,213.4,,111.5,88.1,401.0,36.8,4350.9,3185.9,2989.9,160.6,2466.3,1737.4,229.4,,1803.8,,-28.6,339.1,-26.4,-252.5,3541.2,1563.9,1464.6999999999998,-76.1,,70.1,3.6,,,,,,,,,,,,,,,,,,,,,
2019-09-30,1206.4,,,,1473.5,,56.3,381.6,3365.1,2878.5,276.1,194.5,,,1051.6,,,676.7,237.7,2138.5,1242.1,-0.70336,9562.4,1465.95427,3661.3,,2715.6,6846.8,9562.4,2971.2,,,1474.25864,0.04382,,,-3.5,64.6,68.1,94.4,,,,,26.3,,,-128.4,19.0,36.900000000000006,131.6,-153.7,139.20000000000005,-90.6,215.0,0.5,,132.29999999999998,6.300000000000001,117.1,94.39999999999998,32.2,-25.3,-7.5,HER.MI,MI,1738.8,,736.5,783.8,690.1,,0.0,383.6,75.20000000000005,,,3163.4,2948.1,182.0,1814.0,798.2,123.3,,893.4,,-22.2,116.6,,-101.9,1691.6,755.4,776.8,,,47.3,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,1109.3,423.3,,,1471.5,,41.6,381.6,3328.1,2787.5,278.1,191.4,,,729.0,,-31.8,659.8,230.6,2073.3,1233.9,-0.72465,9297.1,1465.95427,3495.3,,2647.4,6649.7,9297.1,2880.5,,-26.2,1470.15632,0.11349,,,-7.7,166.2,173.9,244.0,,,,,70.1,,,-118.19999999999999,18.6,6.300000000000001,-152.1,-118.80000000000001,227.0,29.099999999999994,44.9,-1.6999999999999997,,-13.099999999999994,13.799999999999999,-43.89999999999999,60.099999999999994,35.4,-0.5999999999999979,-151.1,HER.MI,MI,1785.8,-2176.9,619.4,671.9,538.0,,76.8,82.4,304.10000000000014,30.3,4250.2,3005.4,2876.4,130.9,2089.9,1683.2,199.3,,1688.4,,-35.2,288.9,-9.7,-209.2,3371.6,1408.5,1399.4999999999998,0.9,,52.5,,,,,,,,,,,,,,57.5,,,,,,,,
2020-03-31,153.99,,95.642,,55.422,,41.977,550.935,31.931,390.086,1.91,9.459,,,97.204,,4.307,89.163,37.735,492.661,922.547,4.64485,2060.41,106.58079,590.699,,1077.918,982.492,2060.41,390.086,,,106.77525,0.31033,,,-0.16,33.136,33.296,46.244,,,,,12.948,,,-16.935,1.269,5.466,-39.342,-45.737,59.954,-13.312,19.031,-0.466,-1.025,-22.697,-16.01,-26.15,46.244,7.991,-28.802,-0.169,IP.MI,MI,289.4,,205.818,205.818,200.613,1.673,0.0,12.59,22.46700000000004,,,943.565,451.807,413.29,311.867,221.314,,,122.657,,-4.198,50.19,0.252,1.206,343.971,71.261,72.46700000000001,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,157.413,,96.733,,55.46,,42.154,508.67,32.527,387.412,4.226,5.735,,,109.25,,7.735,60.194,36.829,484.358,889.411,4.76437,2028.683,106.65456,604.598,,1049.339,979.344,2028.683,387.412,,,107.29285,0.41564,,,-0.498,44.595,45.093,56.728,,,,,11.635,,,-19.311,1.3289999999999997,36.119,31.557999999999996,-16.495999999999995,70.976,-4.741,18.943000000000005,-0.188,-0.6270000000000001,61.712,-29.842,85.411,56.72799999999998,0.04599999999999982,2.8150000000000013,-0.12400000000000233,IP.MI,MI,284.842,,233.784,233.784,217.186,1.59,0.0,9.077,24.33699999999999,,,960.483,483.849,408.443,309.179,217.779,,,124.706,,-3.086,58.15,1.664,-4.649,342.485,71.205,66.55599999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,
